,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
2481,B0030ZRWW6,"[0, 0]",5,"So far, this is a very well written story!  So well written that the words quickly disappear to be replaced by the action viewed with the mind's eye (as any well told story will do).  However, I keep getting pulled back to the words due to simple grammatical errors like the use of 'then' where it should read 'than', or 'passed' where it should read 'past', or 'weary' where it should read 'wary'.  Those are the most common mistakes, and fixing them would cover most of the errors in the story, making the book a much more enjoyable read.  I'm looking forward to finishing this and moving on to book 2!  Very fun so far!","01 31, 2013",A2M0L98SOKH51L,Benwah,1359590400
6944,B0049H96KK,"[0, 0]",5,"this was a short story, and I don't mind a short story. But this one was not good at all.","12 31, 2013",AFBW1UK2N5O2A,Alisa Jenkins,1388448000
5708,B002AJ7X2C,"[0, 0]",5,This is a VERY short read but still quite fun.  One serial killer likes to pick up hitchhikers and kill them.... another likes hitchhiking and killing the people that pick her up..... you get the idea from there.  Nothing super new as far as ideas but still a lot of fun to read.,"10 12, 2011",A1OY5JMEULCKL5,mikej,1318377600
7026,B001892EIS,"[0, 0]",5,"OK so it's been a while since I picked up one of her books. I'd forgotten exactly why that was until now.  I only got through the 1st book of this bundle before I just quit...and I had to push myself to finish even that.  She tries - she really does.  It just comes up short and flat.  She has good descriptive words, but I don't care about the things she's describing.  She tries to write good sex, but she's only good for the foreplay and completely glosses over the progressive good parts.  She tries to be edgy and suspenseful and instead just follows a predictable pattern that makes me have to concentrate to keep my attention on the page.  I have four teenagers.  My books are supposed to give me a respite from my every day life.  Her books fail miserably.  I won't be picking up another one.  I will remember this time.  Give me a little more nitty gritty, a little less predictability and fewer adjectives any day.  I'm out.","04 16, 2014",A1PYTRYE4YG63N,Stacy9203,1397606400
1173,B001VEHZ34,"[0, 0]",5,"This is one of those rare books that draws you in and keeps you, even if you don't normally read this type of story.  The writing is poetic, yet simple enough to not be confusing, nor overly flowery.This is the second book I've read by this author, and I have found it to be true for both so far.  I'd recommend getting any and all of his books that you can.Frankly, it's rare that I find a guy so able to write from a girl's perspective at times, and get it right.Thank you, and again...loved it.  :D","06 27, 2014",A362F9TY659KWV,"SChamblee ""Sherry""",1403827200
9891,B0021L9YDK,"[3, 5]",5,"I was so disappointed with this book, it had so much potential but didnt really go anywhere.  The characters were shallow, the plot was predicatable.  Very disappointing.  I imagine this would be a good read for younger audiences or those new to the fantasy genre or who want a ""lollypop"" version of the middle ages, but if you're serious about your fantasy/sci fi fiction, don't bother with this book.  You'll find it too chaste and shallow with no depth or realism.  Not for serious fans!","03 3, 2011",A2EW55218ATKGM,Mrs M,1299110400
3509,B00311JTYS,"[0, 0]",5,"Another hot story. Once again it centers more on dom than sex. I like more sex in mine. There are a lot of sexual things that lead up to the sex however which makes it hot. And once again she uses her size 18 female and the girl on the cover is no way a size 18. Good story, but I find I did not like the way she portraits the females reactions in both this one and A Spanking for Valentine. She made them a little too child like in some of their reactions. Anyway still good if you want a quick hot book.","05 12, 2014",A3G4YXEDJQFZG3,Romantic at Heart,1399852800
1903,B001YQF59K,"[18, 20]",5,"Beauty's Beast became a callous, unloving fop when he lost his beast form, and Beauty sets out on a quest to turn him back into the Beast she loved.While the story idea itself wasn't bad, the execution was awful. Ditchoff mixes tenses and flashbacks without regard to the poor reader trying to follow the storyline. She confuses words, such as ""bridal path"" for ""bridle path"" - both useful but NOT interchangeable. When a couple of dwarves come to Beauty's aid and accidentally uncover her ""ta-tas,"" I couldn't take any more.","03 5, 2012",AUUFW7PTUHLT,MamaSylvia,1330905600
4917,B003100U7Y,"[0, 0]",5,This book just didn't work out for me. I enjoyed the beginning but then it just became a struggle for me to stay with it. This ended up being a DNF..,"06 28, 2014",A1O79BLZSTP53I,"elgato ""Troy""",1403913600
4423,B002EZZJSM,"[0, 0]",5,"A story to enchant, to keep you reading with bated breath while you race through the pages to find out what happens next. An amazingly rewarding fantasy novel.I hiope the author will write more along these lines - other work so far published doesn't appeal to me","06 11, 2013",AA5FVX2OWISH1,Mara,1370908800
4261,B002DGSKVK,"[6, 6]",5,"Fairly predictable quest plotline with the usual characters but enough character development to keep me (as a character driven reader)entertained.The first quarter of the book was probably the most interesting, with more action, the latter third could have been shortened. The fight sequences were generally good, I ended up skimming the rather extended descriptions of the 'mental travail' of the main characters during their final confrontation with the witch. In those descriptions, I think less would have worked better.Overall, an entertaining read without any major flaws but unfortunately no real ""wow' factors either that would encourage me to keep the book to re-read.","12 22, 2011",A1SSRL4Q0QHZFR,Sharon,1324512000
6382,B003VIWRH2,"[0, 0]",5,"Not very interesting or compelling. I almost fell asleep while truing to read this drivel. It was confusing, poorly developed, and another stab at making angles into weak mortals. Did not get it at all.","08 20, 2013",A2XZHXLDPD7KCK,"MickeyT ""MickeyT""",1376956800
288,B002HJV4BG,"[15, 18]",5,"This is a very short short story.  It's basically a few scenes at a party and one night (though admittedly some entire books have taken over that period,  this one doesn't)  It's pure erotica - has an hea,  but no real relationship, no depth, just sexual descriptions.  I was really disappointed and I have to get used to this kindle notation - I find the lack of page numbers confusing,  so I don't really know what I'm getting into until I down load it.I've not found a m/m regency romance that really does it for me, and we have no idea why these 2 men love each other,  other than their looks.  This took about 30 mins to read and I wish I could return it,  even for $2.50 I felt ripped off.","05 31, 2010",A14R9XMZVJ6INB,amf0001,1275264000
2317,B0038KX8S0,"[2, 2]",5,"The plot of this novella will read like a rehash to anybody passing familiar with Harlequins.  By itself, that is not an issue.  What is an issue is the absolutely abysmal quality of the writing.  I'm pretty certain that English isn't Kelly's first language.  That wouldn't be a problem if she had asked somebody, anybody, to proofread the darn thing.  Other reviewers have done a great job of pointing out the many flaws.  They pile on top of each other until it is virtually impossible to pay attention to anything else.What I found particularly annoying was the author's over-reliance on ""so"" and ""such.""""She looked back at him, so angry.""  ""He growled with such a masculine sound.""(The male main, by the way, does everything with ""such a masculine sound.""  It got to the point that I asked my husband if he could spend the evening laughing and growling and sighing like Nikias, with ""such a masculine sound.""  He tried some different ways, but we never really figured out how he could growl in a non-masculine way, unless he deliberately tried to sound like Eartha Kitt or something).Bottom line:  Retread plot, terrible writing.  Even for free, reading this book costs too much.","07 13, 2013",A3A7FF87LEVCQ1,morehumanthanhuman,1373673600
