,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
3325,B004JXVOD6,"[0, 0]",1,"I had to fight with Amazon because this case destroyed my Kindle. It started freezing up then after I did a reset it starting rebooting itself. Upon further research I found that this case causes major issues. Luckily, even though my Kindle is out of warranty Amazon is sending me a brand new kindle because I threw a fit about there equipment being the reason my Kindle died.","12 5, 2013",A2LAXNCMGGEASG,"Amazon Customer ""Jamus""",1386201600
9824,B004G5ZSJ8,"[0, 0]",1,"I loved Tina' s Scanguard books so thought I would love this. It is beyond vulgar. It's not sexy or even enthralling. The vamp is nothing more than a voyeuristic pig. He uses every vulgar word to his ""love"", and treats her worse than a filthy pig. Not for me.","12 10, 2013",A34A9O56HTFXTQ,Susan J. Miller,1386633600
3967,B0044DEGIQ,"[0, 1]",1,"I downloaded it thinking it was something else. It might be a great story, but it wasn't the kind of story I like.","09 2, 2012",A9EHRLWBRERCX,geri,1346544000
8630,B0039NMTFO,"[0, 0]",1,"Thank goodness this was a free book because if I had to pay for it I would be demanding my money back.I love the disclaimer at then end of the book stating that it was written in Canadian English (whatever that means) and average gramma skills! Yeah as if that will excuse the mistakes. It's as though the writer has not taken note of her primary school English class. I'm V's I've, me v's I, then v's than, its not a well written novel.The primary school teacher dropping F bombs in inappropriate places, sentences that sounded incomplete. Just things that normal people (not sure about Canadians, though I am sure most of them are quite normal) wouldn't say to each other. The story HAD potential that fell woefully short of expectations. I can't understand why people gave it more than 1 star, obviously they could overlook the grammatical errors, spelling mistakes and lack of character development. Personally I won't be reading anything g from this author again.NOTE TO AUTHOR: Please proof read your work thoroughly before having it published. Use a spell check and gramma check. It makes your work seem rushed and will lose you readers.","11 25, 2013",A2YGDGG7JODWEA,The Vamp,1385337600
4900,B003TLMIOI,"[5, 7]",1,"The book begins when Morgan, a small town doctor, meets Luke, a drifter with a baby. The baby is the result of a random one-night stand with a waitress/prostitute, and has been left in Luke's care. Morgan, knowing nothing about Luke, invites both he and the baby back to his derelict farm. From there, the author pieced together several random scenes where Morgan and Luke interact, yet there is no character development, and no real sense that these characters are building a connection.Luke is not gay, and Morgan just wanders around the farm ogling him. Basically, Luke just decides to let Morgan kiss/touch him, and boom, they're messing around. Luke had no real personal dilemma or journey to this conclusion. The sex scenes seemed to be written by someone who doesn't actually know how gay men have sex.Overall, this ""novel"" was so poorly crafted - all I can say is DON'T WASTE YOUR MONEY.","05 10, 2011",A1H32JHQ8H0RIY,Sarah McElroy,1304985600
6847,B0037HOM5W,"[1, 4]",1,This was a very disappointing book.  It seemed to be more about skid row relics.  I was hoping for more of the resident's view on Katrina and that type of review.  I did not complete this read and that is something I rarely do.,"03 21, 2013",AHRYGZ88RPTI6,wendy,1363824000
6860,B004MMEA0I,"[0, 1]",1,"I bought this book because the reviews were ok, sounded good enough, & to tell the truth I loved the cover. I was reading it on my Kindle. The first 7% of the book I was ready to trash it, but thought i'll keep going, at 17% of the book that was the end of the line. I don't like Reality shows that much. I can't stand women who act like 14 year olds, but my biggest pet peeve of them all is a writer who can not write a teenager so they make them smart mouth hateful brats {most teenagers are not like this and it ticks me off that people write them like this}. Were I drew the line and said no more this book isn't worth my time, is when she made a vulgar remark about her teenaged daughter. I never once in my life said or thought anything vulgar about my own. Made me sick.  Dee DeTarsio was trying for a cheap laugh I guess. And all she did was make herself look cheap.","03 31, 2013",A16SQMTMGC4ZDM,Sherri,1364688000
3333,B004FGLRZ2,"[0, 0]",1,"Do not misunderstand me I like Oscar Wilde but to write a novel ala Oscar Wilde is just too much. To be honest with you I did not get through half the book before I had to give up. However, if you like that kind of style by all means buy the book but it is not a book for me.","08 9, 2013",A2TGJ1KVU3YX7E,"Eva Thomsen ""The Dane""",1376006400
11778,B001ULBOTO,"[1, 5]",1,"Must read.  Few grammatical errors but a wonderfully, funny, loving story. The character Miranda steals the story with her fearless dedication and love. The book was written  at the turn of the century but evil is never new.","07 5, 2013",AQ4C7D1WHZJ20,T. Crawford,1372982400
11305,B003XREZDK,"[2, 15]",1,"I sort of liked the book but I was not wow by it, it's a short read and the plot was interesting but I was not entice, with saying this I'm glad I read it but it's not a book I would re read again. Her writing style is not for me. I'm glad another reviewer thought the same and rated it almost the same. I got bullied for my rating.","01 15, 2011",A2NUHWMHA9XNKV,Lady Raven RAVE!,1295049600
4093,B0047DW9OG,"[2, 3]",1,I don't know what I expected from this book...I know what I GOT...a poor story.Thank God it was free.,"06 26, 2012",A12H8ZU2LZA8AD,thriller_fan,1340668800
3058,B004M5HK0M,"[0, 0]",1,One of the weirdest SHORT stories I've ever read.  The whole thing reads like a drug induced hallucination.  I shan't read anything else by this author.,"06 5, 2013",A2CV1FOGQUH42O,Sheila,1370390400
7417,B003SX1258,"[0, 1]",1,This is a waste of time. Don't read this unless you are stranded on a desert island with only this book.,"11 5, 2011",AJC3SNHKR1DBE,Kl Polovina,1320451200
10627,B001GNCPWG,"[1, 1]",1,So not for me to read. I am up for any good HOTT read but this one turned my stomach. If your into it fine but this was not for me at all!,"01 16, 2013",A1J6YJ42ZEFYII,Tina M. Barton,1358294400
9872,B0037HOM5W,"[0, 2]",1,this was a strange book. i never made it all the way through.  lots of short stories. i think they were mostly exerts from another book. dont really recommend,"02 18, 2013",A3UYSOOD0JAZ03,randyktc3,1361145600
4076,B000Q6Z64S,"[2, 2]",1,Since NYT began a paid service to view articles online I can now RARELY clip an article to view later or save. A message appears that the article is no longer available.Guess NYT and Amazon wants me to pay $20/month for a full subscription. I'm cancelling this blog.,"07 15, 2011",A1W5C4LPCVTPXE,sunmoon,1310688000
664,B0032UDUW0,"[0, 0]",1,"Sex Idol Shelley Munro.ARC provided via Netgalley.With all the reality shows that currently dominate TV ( and they're the reason I spend so much time reading and don't watch TV) I thought this sounded fun. I get the impression from many of the current programmes that what they really want is to push the sex angle as far as they can without getting banned or reprimanded, so this seemed like something possible at some time in the future. Though I think current TV is dire, this would really kill it for may of us who want programmes designed for those who think and use imagination and don't need to be spoon fed :)Still, the book. Well, as I said I thought this would be fun. A bit of sexy, spicy, erotica wrapped up in an interesting story. Sadly I was wrong, and what this consists of in my opinion is simply page after page after page of sex, self pleasure, with a partner or with multiple partners, with a flimsy, feeble story as an excuse for carrying it. The plot is thin, really poorly put together, (for instance landlords of commercial properties don't call round for a cheque days after a rent rise...it's all BACS transactions..) with the sex part being so repetitive its actually a turn off. I ended up skim reading pages just to see what happened, and get to the end. It certainly wasn't erotic for me :( Its sad really because I think its a novel idea, and could have been really fun and erotic if done in a different way.If you really like this sort of thing you'll find the price of 1.01 for 230 pages/369kb a bargain but for me...no - quickly deleted from my kindle.Stars: sorry but just one.","09 13, 2013",A1X2URS71RRMMF,"Jeannie Zelos ""jeanie zelos book reviews""",1379030400
